"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"125950",7.86634878093193,-0.0309524702467712,0.259075475184639,-0.119472791566673,0.904900794806425,0.9997880278374
"125981",0,0,0,0,1,NA
"125988",7.10195314826607,-0.0860649125427748,0.28880067279517,-0.298008005694003,0.765697053429557,0.9997880278374
"126",0.458034367285596,-0.661984136725246,2.06303353045239,-0.320879000245858,0.748302088492511,0.9997880278374
"126003",9.34375762635124,0.164531648113668,0.276728218387736,0.594560428539802,0.552137337956638,0.9997880278374
"126006",0.5661935592547,-0.510041920141303,0.962341694545512,-0.530000854199903,0.596111338542819,0.9997880278374
"126014",1.48103558726841,-0.86561574296673,0.91052402921997,-0.950678636903507,0.341767536072837,0.9997880278374
"126017",3.98995013635808,-0.666089377188432,0.424597900821559,-1.56875334498736,0.116705423340635,0.9997880278374
"126068",3.50266255167095,-0.182925545894847,0.456127212089605,-0.401040633065565,0.688390208247818,0.9997880278374
"126069",0.697977613133827,-0.0571153501150454,0.778074318234934,-0.0734060343292295,0.941483015852214,0.9997880278374
"126070",7.69535271516706,0.0253582375902977,0.337083174938746,0.0752284286953975,0.940032965608658,0.9997880278374
"126074",0.95169847422701,0.222528049206503,0.621184699150335,0.358231697449857,0.720169928022243,0.9997880278374
"126075",6.92968422845665,-0.1892188109859,0.330948938657416,-0.571746239022603,0.567493903722265,0.9997880278374
"126119",4.96635547021286,-0.13322522251934,0.370709756213634,-0.359378787005985,0.71931174173723,0.9997880278374
"126129",0.763383222084969,-0.10641552108925,0.884980264439975,-0.120246208153117,0.904288114487083,0.9997880278374
"126133",9.39500093426733,-0.0125058234751505,0.314636891665888,-0.0397468440809237,0.96829495498663,0.9997880278374
"126208",1.15913007454075,-0.335494483737032,0.685032814783849,-0.489749507609927,0.624311164324247,0.9997880278374
"126231",2.39524051330896,-0.253196632745751,0.477356680624332,-0.530413929505703,0.595824970279104,0.9997880278374
"126248",0.943517225743006,-0.27916688263992,0.684150620763039,-0.408048862586082,0.683237802126347,0.9997880278374
"126272",0.49086606132692,0.560477700935031,0.844914965367353,0.663353975143932,0.507103875403195,0.9997880278374
"126295",2.42636215726343,0.233703025620403,0.406447798272999,0.574989030850725,0.565298715562219,0.9997880278374
"126298",2.08075239577599,-0.147940903257277,0.474999374026118,-0.311454943620919,0.755454790404732,0.9997880278374
"126299",3.32871454239006,-0.185643094602844,0.371638151042339,-0.499526472409164,0.617408542206144,0.9997880278374
"1263",16.7278664736606,0.378972934386207,0.412167852968479,0.91946262100938,0.357853648181319,0.9997880278374
"126308",3.3525011971539,-0.153907349724629,0.387422760362025,-0.397259442322931,0.691176152155597,0.9997880278374
"126321",69.2646411173173,0.60730878182483,0.47272652609812,1.28469368291547,0.198899346633014,0.9997880278374
"126326",0.966677713985682,0.158500312527482,1.00112566823872,0.158322094374357,0.87420299891342,0.9997880278374
"126328",1.93708576972741,-0.00752287192074427,0.460704754037443,-0.0163290520768815,0.986971880423048,0.9997880278374
"126364",2.79250065606755,-0.239263970965527,0.654745923831522,-0.365430256618281,0.71479025910127,0.9997880278374
"126374",7.63381869883059,-0.462433891971867,0.502985489944293,-0.919378195230011,0.357897790304539,0.9997880278374
"126375",1.49781261424829,0.168380237970489,0.504713467106881,0.333615504527109,0.738669717030125,0.9997880278374
"126382",9.11696497558398,0.239178839334911,0.23705793128132,1.00894679221289,0.313000152585873,0.9997880278374
"126393",6.84412242091081,1.64576128692756,0.886816739214327,1.85580764790888,0.0634809800848941,0.9997880278374
"1264",0.61496015718495,1.27044561363181,0.971192116744579,1.30813007202975,0.190829195164056,0.9997880278374
"126410",0.0399054577037605,-0.148712053391469,3.85450045481364,-0.038581407664838,0.969224125789311,0.9997880278374
"126432",0.9640951439202,-0.547249909440293,0.776945234672841,-0.704360983268958,0.481207997424039,0.9997880278374
"126433",0.568561037070651,-1.0037180378376,1.23874501023557,-0.810270095575782,0.417784958589322,0.9997880278374
"1265",16.6596197440815,-0.00517602450088372,0.461325297559192,-0.011219901722861,0.99104800146417,0.9997880278374
"126526",4.5351244947761,0.0416290031193095,0.302036154252537,0.137827880977795,0.890376448812009,0.9997880278374
"126549",0.314034436516301,0.276370796743121,1.34681162092834,0.205203751176889,0.837412938793581,0.9997880278374
"1266",65.0525303645094,-0.142841625075648,0.341056025737378,-0.418821584420969,0.675346529015328,0.9997880278374
"126626",7.26443945618941,-0.200135779529508,0.303040174857114,-0.660426557712601,0.508980134018855,0.9997880278374
"126661",0.9932904831669,-0.0994647443196174,0.66383091427286,-0.149834456607927,0.880895223773597,0.9997880278374
"126668",0.884683106415652,0.988191274092071,1.11474898119384,0.886469771009584,0.375364436517805,0.9997880278374
"126669",0.683040577882375,-0.295781046231752,1.00038991345101,-0.295665762174077,0.767485346566805,0.9997880278374
"1267",12.7059394754226,0.0476384137503288,0.349027259486537,0.136489092056623,0.891434647132125,0.9997880278374
"126731",2.2336299978414,-0.39115354147558,0.490453852697387,-0.797533833864944,0.425141061155276,0.9997880278374
"126789",1.30482051834177,-0.0876083239839612,0.577244596150336,-0.15176984690411,0.879368465274431,0.9997880278374
"1268",0.530431373042113,-0.89971600785404,1.29885049262148,-0.692701748942742,0.488496741307564,0.9997880278374
"126820",11.5520359152871,1.54998371142914,0.844590241688392,1.83519017261036,0.0664775167463027,0.9997880278374
"126823",0.851818956754537,0.183109094701881,0.730912592764271,0.250521192977908,0.802184317495578,0.9997880278374
"126917",5.69604882333688,-0.381459511350759,0.486840686588341,-0.783540739012453,0.433309640197802,0.9997880278374
"126969",3.89747041883942,-0.374557656065424,0.495760478607497,-0.755521410495427,0.449936190697249,0.9997880278374
"127",0.514495301459793,0.16759058516696,1.04819826661852,0.159884432653763,0.872972111701232,0.9997880278374
"127002",1.7840465567483,0.133650855400576,0.486547640223012,0.274692228163548,0.783552702589013,0.9997880278374
"127003",0.506157362712117,-1.33369271492038,1.01178875946023,-1.31815332247008,0.187452327479656,0.9997880278374
"127018",13.5918006115871,0.000956768999583298,0.310533839261395,0.0030810458591533,0.997541684967257,0.9997880278374
"1271",0.739506687322154,0.274231022659317,1.46475340831416,0.187219924598053,0.851488203467581,0.9997880278374
"1272",2.52265479388276,0.377730684837377,0.878924339148086,0.429764734019654,0.667366788719721,0.9997880278374
"127253",4.56343942415684,-0.0851058833240212,0.335861507282583,-0.253395764261892,0.799962400506307,0.9997880278374
"127262",5.00306463021233,0.160298272926741,0.291069024701116,0.550722541126947,0.581823889999357,0.9997880278374
"127281",2.49844048422147,-0.0521119981255369,0.44268928757738,-0.117716871828366,0.906291997945862,0.9997880278374
"127396",1.78216098189753,0.145801559913266,0.473811316308218,0.30772072108641,0.758294851172979,0.9997880278374
"127428",0.401616689270801,0.502720382117549,0.938610065510622,0.535600885383708,0.592234416718795,0.9997880278374
"127435",8.81074027023094,0.283660227424164,0.891342804411035,0.318239207205578,0.750303494418349,0.9997880278374
"127495",2.12613412031173,-0.582146546836885,0.692631920248431,-0.84048472185354,0.400636664310129,0.9997880278374
"127544",18.9989003047855,-0.144874447367848,0.268157068259649,-0.540259663144773,0.589017971934206,0.9997880278374
"127550",0.454042974363229,-1.17538201315413,1.14477991687939,-1.02673185983045,0.304546742823048,0.9997880278374
"127579",1.09508747452389,0.0617349163986225,0.652144232097723,0.0946645134007282,0.924581305558205,0.9997880278374
"127602",3.98947398459548,-0.0556879771218865,0.428787371149324,-0.129873174605446,0.896666768071941,0.9997880278374
"127665",0.288790751963805,0.366536024720072,2.52843367350171,0.144965647531677,0.884737994530734,0.9997880278374
"127687",3.34598529461252,0.123078650776687,0.353572856846,0.348099828348232,0.72776521323679,0.9997880278374
"1277",1590.61192103285,-0.208887803979417,0.848042416606555,-0.246317636817368,0.805436358256201,0.9997880278374
"127700",5.63484146373853,-0.117539674094843,0.281473065899,-0.41758764278007,0.676248633144834,0.9997880278374
"127703",1.27319301744314,0.0946470442187928,0.566261664746945,0.167143654799746,0.867257017559785,0.9997880278374
"127733",0.389322238752509,-0.908906182931935,1.1546750790608,-0.787153199557426,0.431192189975574,0.9997880278374
"1278",1611.24457089502,-0.185169611659309,0.728947912480409,-0.254023104379609,0.799477708699274,0.9997880278374
"127829",37.9815370486407,0.323300329914427,0.240052892969304,1.34678789293228,0.178048555116183,0.9997880278374
"127933",10.6697115426232,0.0513071381676378,0.234763357826199,0.218548323054834,0.827001911779296,0.9997880278374
"127943",0.63386510545857,-0.265404407927568,0.871861806167721,-0.304411095944386,0.760814715335635,0.9997880278374
"128",16.2770297883194,-0.18868727258966,0.20682618979175,-0.912298741178024,0.361611476823557,0.9997880278374
"1280",0.666975035559046,0.108360862923373,1.31132971462402,0.0826343380424666,0.934142296826428,0.9997880278374
"128025",0.426573828650475,-1.60417803278534,1.78765623576591,-0.89736382235595,0.36952481058442,0.9997880278374
"128061",2.52096917838071,-0.258214645470032,0.422047278798534,-0.611814501458477,0.540660494141904,0.9997880278374
"128077",29.0368303859883,0.343796986174083,0.170791002280771,2.01296895962294,0.0441178949565561,0.9997880278374
"1281",994.17227905766,0.141100261070225,0.776730073433375,0.181659325287253,0.855850088485033,0.9997880278374
"128102",1.4678037320697,0.528553997811099,1.15092850753136,0.459241381504052,0.646060837094454,0.9997880278374
"128153",1.30152343754878,0.0613753019163356,0.554599413066109,0.110666005896078,0.911881203718945,0.9997880278374
"128178",1.76931799966069,-1.53455861978102,0.810214726168739,-1.89401472253841,0.0582230557178957,0.9997880278374
"1282",133.871822285916,-0.33463565819814,0.612789969164647,-0.546085404521739,0.585007232122279,0.9997880278374
"128239",11.0075534269563,0.322644012825364,0.400954302160398,0.804690237982017,0.420998454268674,0.9997880278374
"128240",32.0763441415489,0.363529382986532,0.251896676132311,1.44316863790448,0.148972971866787,0.9997880278374
"128272",1.5821988903039,0.0649597892017897,0.527182601738833,0.123220662039167,0.901932364308292,0.9997880278374
"128308",4.24916288629979,-0.0900266675297287,0.336648563545545,-0.26742032278878,0.789145553718339,0.9997880278374
"128312",15.8309542555869,0.53769766394428,0.382838888455718,1.40450116265154,0.160169665705564,0.9997880278374
"128338",20.8533870359861,0.319132635352131,0.286353855030467,1.11446949201427,0.26507782543348,0.9997880278374
"128346",24.2685601449383,0.155304438783962,0.558712240990427,0.27796856304536,0.781036491147619,0.9997880278374
"128387",5.93995083959716,-0.0315854649187384,0.295864821094416,-0.106756405854209,0.914982232845012,0.9997880278374
"1284",74.8929134002948,-0.479147625920981,0.605465510641606,-0.791370635485469,0.428727740307759,0.9997880278374
"128414",3.66489256539881,0.206783219165006,0.870643089566499,0.237506300392237,0.812264032015575,0.9997880278374
"128434",0.437204480020954,0.229429432271126,1.82064800638987,0.126015260207303,0.899719844972846,0.9997880278374
"128486",9.74455081236729,-0.123235241061271,0.256929769938259,-0.479645628806988,0.6314793954317,0.9997880278374
"128488",0,0,0,0,1,NA
"128497",2.13448255252134,0.00657730617679151,0.531718917904221,0.0123698931057711,0.990130504968338,0.9997880278374
"1285",3.08392793119898,0.201877863465218,0.563482641297743,0.358268114524839,0.720142677439463,0.9997880278374
"128553",1.18448972036288,-0.449066380984017,0.977718620419972,-0.459300223607406,0.646018587216958,0.9997880278374
"1286",2.66599687385117,0.0129818843912311,1.12989885088704,0.011489421713315,0.990832969487914,0.9997880278374
"128611",0.377851998293066,-0.316163552468812,1.24205470296307,-0.254548814729791,0.799071596953355,0.9997880278374
"128637",8.12869116388266,-0.217452675480389,0.261628874006283,-0.831149376407005,0.405889248934669,0.9997880278374
"1287",5.23748568650513,-0.792073402525033,1.29154541022972,-0.613275689922627,0.53969406474591,0.9997880278374
"128710",8.9762799881422,-0.122459419085782,0.265351690799613,-0.46149854450432,0.644440965402269,0.9997880278374
"128853",0.973653281109068,-0.994418118686584,0.857107595040229,-1.1602022014983,0.245966490877851,0.9997880278374
"128854",0.839204323186626,-0.362085852596642,0.788561112359268,-0.45917284903047,0.646110046302416,0.9997880278374
"128864",0.56181012338848,-0.503680530813977,0.915209906497673,-0.550344273196805,0.582083263181261,0.9997880278374
"128866",74.1677430143001,0.14447401232373,0.134944694938648,1.07061646542988,0.28434191688632,0.9997880278374
"128869",13.3142207363451,-0.15419856691457,0.220611583129181,-0.698959523010531,0.484577327081985,0.9997880278374
"1289",72.1861349307777,-0.308205623827493,0.766816842324241,-0.401928605132504,0.687736570068024,0.9997880278374
"128977",0.254866243780016,0.54687571870217,1.26762730001997,0.431416804208582,0.666165333493095,0.9997880278374
"128989",4.98945314739252,0.187538512632703,0.288513273503315,0.650016931129333,0.515681285098324,0.9997880278374
"1290",101.075255823216,-0.546325472368677,0.658444455439833,-0.829721425786384,0.406696304650196,0.9997880278374
"129025",1.68166239984789,0.169755266479423,0.695278619477222,0.244154302640661,0.807111317370415,0.9997880278374
"129080",1.2559206155054,-1.76950247007786,1.13511999934949,-1.55886819991888,0.119027578259245,0.9997880278374
"1291",241.18374591018,-0.350110071632163,0.552648603142163,-0.633512994770207,0.526398697631424,0.9997880278374
"129138",8.77968928559141,0.478153764299567,0.317544210968592,1.5057864315683,0.132122007575875,0.9997880278374
"1292",243.073237776754,-0.51024528345519,0.611893733099829,-0.833878916965383,0.404349218850729,0.9997880278374
"129285",15.6517897449375,-0.331335763428304,0.227546651133879,-1.45612234580135,0.14535880127705,0.9997880278374
"129293",0.275663580637891,0.0445094021875518,1.4017908253747,0.0317518144518135,0.97466997373761,0.9997880278374
"1293",151.798479093999,-0.0894370285268976,0.703675404393007,-0.127099836044499,0.898861381227929,0.9997880278374
"129303",4.49726698736805,-0.0263617539599826,0.317152468358927,-0.0831201286131833,0.933756020908937,0.9997880278374
"1294",7.85650647485408,-0.948539623717416,0.731722303304647,-1.29631093576561,0.194868382478322,0.9997880278374
"129401",9.26617840693369,0.031123834845604,0.229624671725237,0.135542207253957,0.892183195576349,0.9997880278374
"129450",0.956745128889148,-0.00804321145841791,0.64050881529515,-0.0125575343638503,0.989980800534073,0.9997880278374
"1295",3.64255744661583,-1.51932439844598,0.953802224092168,-1.5929134573911,0.111179606900303,0.9997880278374
"129530",1.16598435418519,-0.550836934648104,0.687688492695281,-0.800997748979615,0.423132949009989,0.9997880278374
"129531",17.2521597850133,-0.202879151786283,0.225211334467785,-0.900838993142698,0.367673931873314,0.9997880278374
"129563",13.4031798215557,-0.0883836098834922,0.206471707951841,-0.428066444358117,0.668602746155212,0.9997880278374
"1296",1.33397426596361,-1.01364497395762,0.951005688207522,-1.06586636286915,0.286484056459551,0.9997880278374
"129607",2.18903566923527,-0.466874482803214,0.750047741804402,-0.622459687272768,0.533639643525715,0.9997880278374
"129642",6.4648016278113,-0.247149767092847,0.352905858277804,-0.700327753976511,0.483722642991536,0.9997880278374
"129684",0.240109141307236,0.546869354424167,2.98411777592733,0.183259976813155,0.854594036405133,0.9997880278374
"129685",4.99267237952003,-0.0899997784678568,0.2984558093849,-0.301551437894076,0.762994032430964,0.9997880278374
"1297",8.19144320740598,0.0199507051023903,1.48025709232478,0.013477864896467,0.989246545253444,0.9997880278374
"129787",5.39488402182295,-0.0588135401508704,0.284531942660993,-0.206702768064759,0.836241995485404,0.9997880278374
"129790",0.341396060535433,0.186202843521156,1.07508969453735,0.17319749642032,0.862496191470906,0.9997880278374
"1298",3.34386660215416,-1.224616888211,0.745597050168402,-1.6424647709301,0.100493721280782,0.9997880278374
"129804",1.911165430613,-1.91490641628007,0.951488373564449,-2.0125379032289,0.0441632653338378,0.9997880278374
"129831",5.03010486359904,-0.249420195290992,0.301731537482597,-0.826629517656495,0.408447081553799,0.9997880278374
"129880",1.58151156837053,0.0483254569397973,0.511737857185862,0.094434008078956,0.924764401962568,0.9997880278374
"1299",28.9167807452253,-0.0559127439152518,0.877958083145975,-0.0636849810812156,0.949221063830035,0.9997880278374
"13",0.291944976141835,0.546869631121411,2.93047185247554,0.186614872502337,0.851962605028813,0.9997880278374
"130",0.335099681549133,0.891361693305106,1.32313024453845,0.673676455499692,0.500517033744186,0.9997880278374
"1300",8.69340783689822,-0.485335764698919,0.447515014030281,-1.084512808471,0.27813749102823,0.9997880278374
"130013",1.1457209850458,-0.553081265787464,0.697287346613601,-0.793189878568027,0.427667203588335,0.9997880278374
"130026",0.693207794759591,0.340953923981976,0.766761337495199,0.444667600345865,0.656559986843022,0.9997880278374
"130074",5.05032951440383,-0.00450577951179225,0.290758139089307,-0.0154966582394046,0.987635950512418,0.9997880278374
"1301",33.6792388629799,-1.30610792671077,1.01571954846455,-1.28589424973183,0.198479970811008,0.9997880278374
"130120",0.225410581546183,0.637041278503338,2.09190306894387,0.304527149446249,0.760726312041648,0.9997880278374
"130132",9.19992938661152,-1.49907782574674,0.557456453691191,-2.68913888398028,0.00716366079657836,0.9997880278374
"130162",1.59723395710853,0.562490785897472,0.481482847177075,1.16824678011968,0.242707235770499,0.9997880278374
"1302",4.19557514554241,-0.529834113622063,0.977876280188656,-0.541821214356324,0.587941675531615,0.9997880278374
"130271",4.82226954565052,0.138472023589375,0.563169924400578,0.245879649444634,0.805775397698426,0.9997880278374
"1303",50.7427915541124,-0.599243875451103,0.786954584361832,-0.761471992614479,0.446375201226193,0.9997880278374
"130340",1.13564332085576,-0.297962084408919,0.66588772776175,-0.447465949568495,0.654538667815751,0.9997880278374
"130355",3.8773701958521,0.100835469151127,0.330710354343871,0.304905691118091,0.760437981147767,0.9997880278374
"130367",1.7246829648506,-0.352401920586558,0.679383776780876,-0.518708177366767,0.603964258356569,0.9997880278374
"130399",0.275417685177691,1.95468996573979,2.04902243474196,0.953962207830072,0.3401027726259,0.9997880278374
"130497",0.590679443659866,-1.02131891264022,1.16977799146853,-0.873087816738686,0.382615213993765,0.9997880278374
"1305",1.48117201009275,-0.403039939778734,0.801127948024874,-0.503090599663139,0.614900575515902,0.9997880278374
"130502",2.07176020742466,-0.290374453050503,0.484481251862679,-0.599351268875945,0.548938665966083,0.9997880278374
"130507",18.6161395564343,-0.221149754721998,0.181377772524553,-1.21927704615548,0.222739057678817,0.9997880278374
"130535",3.11980109586146,-0.12928989403185,0.371843492495529,-0.347699762510715,0.728065675039971,0.9997880278374
"130540",5.25925274600391,-0.181554041969837,0.533645286001896,-0.340214833208875,0.733694748464238,0.9997880278374
"130557",12.5618857479917,0.0718056837684407,0.24311922833101,0.295351726234818,0.7677252060752,0.9997880278374
"130589",7.39280833194944,-0.648827359551959,0.483065188627037,-1.34314658730854,0.179224512912022,0.9997880278374
"1306",37.372111420692,0.196192435457305,0.577800216882894,0.339550643500482,0.734194952610322,0.9997880278374
"130612",1.19034466034257,-0.419036558671948,0.639102954164803,-0.655663623429118,0.512040579126032,0.9997880278374
"130617",7.68225646251861,-0.0181249103047362,0.252246306442332,-0.0718540166568501,0.94271808479885,0.9997880278374
"1307",41.8799389677669,0.262772359581756,0.414725681302426,0.633605227331309,0.526338488543744,0.9997880278374
"130733",0.666474889452825,1.66229849633264,0.832236281528966,1.99738768091041,0.0457830850157488,0.9997880278374
"130749",0.410883124263909,-1.00208119955836,1.06318795029291,-0.942524978092805,0.345923929064236,0.9997880278374
"1308",0.805626271666254,0.115054571795425,1.247691023267,0.0922139934085296,0.926528020284518,0.9997880278374
"130814",10.2629252614966,0.239875503662487,0.301754403446734,0.794936216083523,0.426650606069453,0.9997880278374
"130827",0.9295753738596,0.0398725218423996,0.64815285268577,0.0615171586103164,0.950947349691017,0.9997880278374
"130872",13.15134256478,-0.644185388642751,0.297457576939415,-2.16563785421393,0.030338871356132,0.9997880278374
"130888",0.286455447826535,-0.548024919144594,1.28372282270917,-0.426902840278278,0.669450096699158,0.9997880278374
"130916",6.74956340495935,0.0645340180086024,0.276660930205526,0.23326032324355,0.815559266296825,0.9997880278374
"130940",0.376827742438845,0.610023700076443,1.14472227204648,0.53290104942736,0.594102078747273,0.9997880278374
"130951",0.52593350130752,-0.351651156852552,0.989714253207693,-0.355305741746004,0.722360554443601,0.9997880278374
"1310",2.13072190234096,-0.843070151707066,1.26851439215058,-0.664612208520364,0.506298558578319,0.9997880278374
"131076",13.6787953213836,-0.207550569961455,0.260901473145888,-0.795513216000124,0.426315026334004,0.9997880278374
"131096",1.65585824844845,0.0945429789218449,0.726631181189211,0.130111370622872,0.89647831413948,0.9997880278374
"1311",35.0613680832979,-2.97793610469146,1.11295706006591,-2.67569721379467,0.00745739840147811,0.9997880278374
"131118",21.7793887903656,0.250912017447133,0.240305265317034,1.04413865886836,0.296421242139729,0.9997880278374
"1312",19.8738943746204,0.298220189448362,0.322332581873758,0.925194057996781,0.354864973787664,0.9997880278374
"1314",85.4367281447836,-0.141016761676773,0.148388638716058,-0.950320475320277,0.341949438090594,0.9997880278374
"131408",1.0393274073304,0.305602233645761,0.584396112985869,0.522936800664775,0.60101823410367,0.9997880278374
"131450",2.17840395469157,-0.525471297351367,0.686161349644703,-0.765813022874952,0.443787564269334,0.9997880278374
"131474",3.36159938084726,0.01458831459079,0.350139314491761,0.0416643147084624,0.966766301982225,0.9997880278374
"1315",48.5228302756517,-0.314969614739908,0.160971533890207,-1.95667896756663,0.0503852242060479,0.9997880278374
"131544",5.85551137479106,0.19648636123044,0.349345913628046,0.562440702940759,0.573815793619931,0.9997880278374
"131566",16.7777637591722,0.060407385253706,0.452961591342806,0.133360943639014,0.893907931909373,0.9997880278374
"131578",2.48718381444684,-1.74569647758519,1.28167785420062,-1.3620399789727,0.173185268521189,0.9997880278374
"131583",0.780856796088792,-0.5806879951321,0.945933802618347,-0.613878046777433,0.539295918096611,0.9997880278374
"1316",62.1514577547524,0.431434087681072,0.346764749537693,1.24416939223569,0.21343722611103,0.9997880278374
"131601",12.66508880144,0.172269777096454,0.250434045877183,0.68788481411564,0.491525320304999,0.9997880278374
"131616",3.48008587979956,-0.00424538780792475,0.383517445419558,-0.0110696080677123,0.991167911004139,0.9997880278374
"1317",7.3805027690298,0.572295174930268,0.325662766726225,1.75732454981991,0.0788625055968755,0.9997880278374
"1318",3.69927278883425,0.146447031257262,0.453530848712598,0.322904233908166,0.746767769744296,0.9997880278374
"131870",1.10430799118216,0.421167795343438,0.565163939340318,0.745213496521102,0.456142665079988,0.9997880278374
"131873",1.39316603166973,0.375124902012438,0.977529948698837,0.383747733265621,0.701165430192886,0.9997880278374
"131965",3.63376679097758,-0.0434739408506303,0.337507745654163,-0.128808720423196,0.897509005118348,0.9997880278374
"132",20.6816475931929,0.0437055978489505,0.273244150134581,0.159950717435027,0.872919896056417,0.9997880278374
"132001",6.14786557504048,0.155864948531355,0.262650169024241,0.593431746533426,0.552892248156754,0.9997880278374
"132014",1.05857105983042,-0.99285514307777,1.05355595773285,-0.942384821414036,0.345995655469864,0.9997880278374
"132158",5.80954099946849,0.184804879474787,0.296963500017446,0.622315131199392,0.533734673568985,0.9997880278374
"132160",8.54903152621647,-0.595211255207783,0.468393219359718,-1.27075122056938,0.203817167246802,0.9997880278374
"132200",1.23144634038951,-0.01674237549147,0.581075558503028,-0.0288127339835148,0.977013944846873,0.9997880278374
"132204",0.563957176809276,-1.9602799795604,2.72147284652773,-0.720301134755571,0.471339606231664,0.9997880278374
"132241",2.05602704963607,-0.115376460077132,0.457633618365664,-0.252115350461301,0.800951905175629,0.9997880278374
"132299",7.96132740205486,-0.912637368058088,0.698630744051162,-1.30632294073685,0.191442758883056,0.9997880278374
"132320",5.09649401002059,-0.213290766972391,0.302333543259507,-0.70548165007716,0.480510547483506,0.9997880278374
"132321",2.03715042231009,-0.121346054715713,0.459723690548374,-0.26395432128148,0.791815117100529,0.9997880278374
"132430",0.586756143864575,-1.06265414396818,1.04825106796201,-1.01374010143789,0.310706783576579,0.9997880278374
"1326",4.78805843219464,0.19465912848197,0.51960932087075,0.374625936570507,0.707938680944069,0.9997880278374
"132612",0,0,0,0,1,NA
"132660",7.18101978256987,-0.0670895785535652,0.242716975250616,-0.276410739233596,0.782232609201066,0.9997880278374
"132671",1.11002014927278,-1.5753843441895,1.10456618873417,-1.42624711878505,0.15379702299904,0.9997880278374
"1327",34.8765740707682,0.0139162927153093,0.208063266088885,0.0668849094648174,0.946673326637057,0.9997880278374
"132720",0.658670111143815,-0.717617313354733,1.30389892110136,-0.550362686663308,0.582070636066802,0.9997880278374
"132789",1.13702303588959,-0.563359368512269,0.666811719490482,-0.844855229813205,0.398191673625877,0.9997880278374
"132864",16.9578806541915,0.138551517669261,0.391679252948352,0.35373718834051,0.723535849960802,0.9997880278374
"132884",8.42443437865433,-0.706227831921133,0.532388054261055,-1.3265283213414,0.184664760532526,0.9997880278374
"1329",137.733725844999,-0.325952328275829,0.227211560805668,-1.43457633546479,0.151407862060992,0.9997880278374
"132946",0.379201890934558,-0.908479428795771,1.74054425419093,-0.521951353209383,0.601704201787591,0.9997880278374
"132949",6.19906530507475,-0.357302426216622,0.33460420049876,-1.0678360453456,0.285594475470442,0.9997880278374
"132989",0.632410966942154,0.222230772651015,0.799970886617228,0.277798575384092,0.781166984836022,0.9997880278374
"133",5.1975568641077,-1.11205356887368,0.747039588704113,-1.48861397131945,0.136589050420113,0.9997880278374
"133015",4.96115302865754,-0.0714214963114727,0.300938226721514,-0.237329425010421,0.812401236232775,0.9997880278374
"133022",1.34952885469575,-1.14321883763657,0.989903519757022,-1.15487905115963,0.2481399591959,0.9997880278374
"133308",3.56581443450182,-0.377905822674119,0.432409337256968,-0.873953890707824,0.3821433647109,0.9997880278374
"133383",3.88272873454318,0.168506736673139,0.372306519895417,0.452602164260979,0.650835240058748,0.9997880278374
"133396",0.487295871170944,0.217482047763371,1.2691710830171,0.171357550351974,0.863942630940527,0.9997880278374
"133418",3.00265415168625,-0.0125544229859156,0.661501566414249,-0.0189786746144358,0.984858117538765,0.9997880278374
"133482",0.263596202883939,-1.05038875374623,2.14534510854683,-0.489612952975068,0.624407808851827,0.9997880278374
"133522",1.35651044915254,-1.1233710801467,0.715892545964906,-1.56918951940277,0.116603785574487,0.9997880278374
"133584",1.30200060293923,-0.385011279933027,0.734247882969225,-0.52436144368041,0.600027168303004,0.9997880278374
"133619",7.55665257032469,-0.302779157039314,0.25728985098855,-1.17680178940594,0.239274628244643,0.9997880278374
"133686",6.59458820644927,-0.279214818020044,0.277105330249028,-1.007612584605,0.313640485055995,0.9997880278374
"1337",130.478021592615,0.247224115521352,0.262281085467353,0.942592238707679,0.345889511220945,0.9997880278374
"133746",2.65683380048606,-0.0430572508283797,0.410977620748083,-0.104767872153244,0.916560004020747,0.9997880278374
"133874",1.4190888773831,-0.601525540136189,0.877109952634417,-0.685804029847678,0.492836694769352,0.9997880278374
"133957",7.63101902192162,-0.404700160196641,0.290974257833721,-1.39084523562187,0.164272362500119,0.9997880278374
"1340",216.782426838521,0.148041668977323,0.227645901539097,0.650315546980747,0.515488416610677,0.9997880278374
"134145",2.80806904439945,-0.536951867428027,0.43371584284902,-1.23802687008357,0.215706097773653,0.9997880278374
"134147",1.3392329596118,-1.09441484427807,0.824527561093918,-1.3273235437104,0.184401678935959,0.9997880278374
"134187",2.82620974114449,-0.418788000156898,0.452008847416492,-0.926503988916431,0.354184125085247,0.9997880278374
"134218",8.60895342234849,-0.357843062500704,0.283412136026199,-1.26262434459625,0.206724214662078,0.9997880278374
"134265",8.32565759321112,-0.936069422401088,0.554163804927962,-1.68915655276831,0.0911894326038792,0.9997880278374
"134266",1.42728369303808,-0.670534020916322,0.629584640156193,-1.06504189929089,0.286856969540356,0.9997880278374
"134285",1.47814405861527,-2.48861122503673,1.28057504202447,-1.94335446449312,0.051973345052119,0.9997880278374
"134353",0.644506113829768,0.407914974608004,0.738644562598837,0.552247989442719,0.58077845932887,0.9997880278374
"134359",5.41546195470445,0.0610710711742592,0.278425300419687,0.219344546211149,0.826381663812038,0.9997880278374
"134429",1.30570532527434,-1.07453002056676,0.833297811829902,-1.28949099027047,0.197227446592764,0.9997880278374
